poi_id,name,destination,region,destination_type,capacity_index,category,asset_type,lat,lon,stars,cuisine,website
7776575287,Padre Pío-Palmete,Sevilla,Andalucía,urban,71,transport,Transporte,37.3708181,-5.9393256,,,
7776575291,Palacio de Congresos,Sevilla,Andalucía,urban,71,transport,Transporte,37.4036833,-5.9363969,,,
7779139751,Camas,Sevilla,Andalucía,urban,71,transport,Transporte,37.4179508,-6.0407786,,,
7779139780,San Jerónimo,Sevilla,Andalucía,urban,71,transport,Transporte,37.4337746,-5.981452,,,
7782117948,Bellavista,Sevilla,Andalucía,urban,71,transport,Transporte,37.3215196,-5.9642315,,,
8599789992,Condequinto,Sevilla,Andalucía,urban,71,transport,Transporte,37.3465595,-5.9362831,,,
8599789993,Pablo de Olavide,Sevilla,Andalucía,urban,71,transport,Transporte,37.3540042,-5.9436667,,,
8599789994,Cocheras,Sevilla,Andalucía,urban,71,transport,Transporte,37.3677676,-5.9504123,,,
8599789995,La Plata,Sevilla,Andalucía,urban,71,transport,Transporte,37.3715461,-5.9517958,,,
8599789996,Amate,Sevilla,Andalucía,urban,71,transport,Transporte,37.3758245,-5.9526566,,,
8599789997,1º de Mayo,Sevilla,Andalucía,urban,71,transport,Transporte,37.3807365,-5.9556886,,,
8599789998,Gran Plaza,Sevilla,Andalucía,urban,71,transport,Transporte,37.381657,-5.9667423,,,
8599789999,Nervión,Sevilla,Andalucía,urban,71,transport,Transporte,37.3829853,-5.9739859,,,
8599790000,San Bernardo,Sevilla,Andalucía,urban,71,transport,Transporte,37.378213,-5.9791062,,,
8599790001,Prado San Sebastián,Sevilla,Andalucía,urban,71,transport,Transporte,37.3807744,-5.9871948,,,
8599790002,Puerta de Jerez,Sevilla,Andalucía,urban,71,transport,Transporte,37.3817849,-5.99436,,,
8599790003,Plaza de Cuba,Sevilla,Andalucía,urban,71,transport,Transporte,37.3792497,-5.9993727,,,
8599790004,Parque de los Príncipes,Sevilla,Andalucía,urban,71,transport,Transporte,37.3764905,-6.0047552,,,
8599790005,Blas Infante,Sevilla,Andalucía,urban,71,transport,Transporte,37.373224,-6.0104589,,,
8599790006,San Juan Bajo,Sevilla,Andalucía,urban,71,transport,Transporte,37.3670195,-6.0251451,,,
8599790007,San Juan Alto,Sevilla,Andalucía,urban,71,transport,Transporte,37.3616966,-6.0385724,,,
8599790009,Cavaleri,Sevilla,Andalucía,urban,71,transport,Transporte,37.3530334,-6.0467807,,,
8622716587,Torneo (Puerta de San Juan),Sevilla,Andalucía,urban,71,transport,Transporte,37.4006295,-5.9987716,,,
8622716588,Torneo (Barqueta),Sevilla,Andalucía,urban,71,transport,Transporte,37.4029938,-5.9964505,,,
9127616125,Olivar de Quintos,Sevilla,Andalucía,urban,71,transport,Transporte,37.3294074,-5.9383424,,,
9965481568,Sevilla Tablada,Sevilla,Andalucía,urban,71,transport,Transporte,37.3483275,-6.0142658,,,
27757008,Estación de Autobuses Plaza de Armas,Sevilla,Andalucía,urban,71,transport,Transporte,37.3919216,-6.003849,,,
70081023,Estación de Autobuses Prado de San Sebastián,Sevilla,Andalucía,urban,71,transport,Transporte,37.3812493,-5.9853992,,,
352690279,Aeropuerto internacional de Sevilla - San Pablo,Sevilla,Andalucía,urban,71,transport,Transporte,37.4176216,-5.8949838,,,https://www.aena.es/es/sevilla.html
546139129,Unknown,Sevilla,Andalucía,urban,71,transport,Transporte,37.4067025,-6.0004345,,,
556550695,Europa,Sevilla,Andalucía,urban,71,transport,Transporte,37.3376477,-5.9351873,,,
1444331800,Apeadero de Autobuses,Sevilla,Andalucía,urban,71,transport,Transporte,37.4004788,-6.0368629,,,
105954887,Apartamentos Alma,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4754191,-0.3822785,,,
107931117,Hotel Malcom & Barret,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4507036,-0.3709793,,,https://www.sh-hoteles.com/es/hoteles-valencia-ciudad.html
120325061,Beleret,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.5006364,-0.425133,3.0,,
253823410,Medium Valencia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.45578,-0.3631248,,,
262477568,NH Las Artes,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4557097,-0.3572926,4.0,,https://www.nh-hoteles.es/hotel/nh-valencia-las-artes
262477570,NH Express Las Artes,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4556043,-0.3575614,,,
561060784,Hotel Renasa,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4780113,-0.3553624,3.0,,
821053533,Catalonia Excelsior,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4714112,-0.3759242,,,
825235775,Purple Nest Hostel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4746181,-0.3701021,,,
825235781,Hôme Youth Hostel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4744359,-0.3779944,,,https://www.homehostelsvalencia.com/
825235838,Room00,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4776439,-0.3762185,,,
1236696529,Neptuno,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4631751,-0.3234214,4.0,,
1236696544,Tres Cepas,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.464039,-0.3235618,,,
1709245468,NH Ciudad de Valencia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4628275,-0.3433976,,,
1785845269,Hostal la Barraca,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4645715,-0.3236248,,,
1846746010,Primus Valencia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4576914,-0.3457277,,,https://www.hotelprimusvalencia.com/
1874566966,Feetup Hilux Hostel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4755682,-0.3789379,,,https://www.feetuphostels.com/
2039748758,Red Nest Hostel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4729724,-0.3718336,,,https://nesthostelsvalencia.com/red-nest-hostel-valencia/
2090406975,Hostal Venecia Plaza Centro,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4707812,-0.3770568,,,
2260735675,Hostal Antigua Morellana,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4746035,-0.3772367,,,https://www.hostalam.com/
2418318766,Sweet Otel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.473899,-0.3711582,,,http://www.sweetotel.com
2683689480,Hulot Hostel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4747995,-0.3705918,,,
2769512829,El Coso Del Mar Restaurant/Hotel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.463687,-0.323421,,,
2854310001,Dormavalencia Hostel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4709213,-0.3548103,,,
3363256379,Kasa Katia Guest House,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4703913,-0.372183,,,http://www.kasakatiavalencia.com/wp/
3603499493,Marina Atarazanas,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4608028,-0.3333132,4.0,,
3657800517,Hotel SH Colón,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.467302,-0.3743674,,,
3657800518,Pensión Universal,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4704873,-0.3751919,,,
3658278548,Russafa Youth Hostel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4626157,-0.3718069,,,
3713769785,Sol Playa,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4651148,-0.3236962,,,
3784427849,Urban Youth Hostel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4612329,-0.3375834,,,
3825887230,MD Modern Hotel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4641809,-0.3617507,,,
3872588786,Conqueridor,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4680537,-0.381112,,,
4123329893,Guest House Out Travelers,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4700534,-0.3890496,,,
4161917859,Home Backpackers Hostel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4769665,-0.380949,,,https://www.homebackpackersvalencia.com/
4192288339,Hotel Olympia Universidades,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4852641,-0.3631615,,,
4250668698,ding dong hôtel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.472443,-0.375378,,,
4268127689,Valenciaflats Torres de Quart,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4757002,-0.3821494,,,
4359008695,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4729242,-0.3819488,,,
4493844089,Sweet Continental Hotel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4697061,-0.3745483,2.0,,
4535589890,Valencia Murillo Apartments,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4751355,-0.3817807,,,
4568885073,The Valentia Cabillers,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4748525,-0.3747288,,,
4665216449,B&B,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4456699,-0.3682916,3.0,,
4818798208,Alameda Plaza,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4632724,-0.3576751,,,
4855434424,Quart Youth Hostel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.473151,-0.3838097,,,
4864429557,Residencia Universitaria Religiosas de Maria Inmaculada,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4749734,-0.3726531,,,https://rmivalencia.es/
4870252622,SH Inglés,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4729087,-0.3745586,,,http://inglesboutique.com
4989782812,Hotel Olympia Cónsul del Mar,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4670416,-0.3558371,,,
4989832539,Hotel DWO Valencia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4645335,-0.3468467,,,https://www.dwohotels.com/nuestros-hoteles/dwo-valencia
5058623524,Casa de Raquel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4672052,-0.377856,,,
5109310744,Hostal Moratin,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4708036,-0.3756605,,,http://www.hostalmoratin.es/
5139947762,Casual Valencia del Cine,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4689015,-0.3776315,4.0,,https://casualhoteles.com/hoteles-valencia/casual-del-cine/
5139965860,Apartamentos Wallace Valencia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.470941,-0.3757433,,,https://www.apartamentoswallacevalencia.com/
5139965862,Casual Vintage Valencia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4713624,-0.3763722,,,
5141740613,Hostal El Rincón,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4749683,-0.3804375,,,
5141740614,Hostal El Pilar,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4750657,-0.3796973,,,
5165903306,Eurostars Gran Valencia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4915692,-0.3982129,4.0,,https://www.eurostarshotels.com/GranValencia
5237170896,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.488672,-0.3585152,,,
5309037721,Plaza Redonda Flats,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.473849,-0.3767423,,,http://plazaredondaflats.com
5334585793,Hotel Sorolla Centro,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.468247,-0.3756693,,,
5493123122,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.467889,-0.3820672,,,
5493137323,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4758102,-0.3775687,,,
5539991124,Apartaments València Centre,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4747862,-0.3842053,,,https://valenciacentre.com
5938915487,Alcoy,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4642731,-0.3770694,,,
6103968586,Plaza Picasso,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4766407,-0.3982469,,,
6141307763,Venecia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4709656,-0.3769725,,,
6141312538,Tartessos,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4706552,-0.3770766,,,
6141312539,Venecia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4709481,-0.3769709,,,
6141312540,Meliá Plaza,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4710216,-0.3769836,4.0,,https://www.melia.com/de/hotels/spanien/valencia/melia-plaza
6241483748,Mediterraneo,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4694589,-0.3793335,,,
6419469586,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4647942,-0.3708601,,,
6520809565,The River Hostel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4761162,-0.3707789,,,
6802886885,La Casa de María José,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4652049,-0.3424775,,,
6973461811,Dormavalencia hostel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4623616,-0.3623187,,,
7102359588,"Carrer del Mar, 26",Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4737363,-0.3727641,,,
7291568259,ibis budget Valencia Centro Puerto,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4589069,-0.3366865,,,https://all.accor.com/hotel/B4B2/index.en.shtml
7519391025,SOM by The Venue Hostel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4633011,-0.3632454,,,
8809532529,Hotel zenit valencia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4667681,-0.3780804,,,https://valencia.zenithoteles.com/es
9141553784,Hotel La Mozaira,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.5153587,-0.3290262,,,
9233702617,Casual Socarrat,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.472943,-0.3717601,,,
9861398688,Unik Apartments,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4756406,-0.3801458,,,https://www.unikapartmentsvalencia.com/
9861398689,Ad Hoc Carmen,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.477482,-0.3762891,,,https://www.adhochoteles.com/es/hotel-ad-hoc-carmen/
9975717017,Edificio Garrigues,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4709252,-0.3785595,,,
10067701617,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4566465,-0.3449136,,,
10587567091,Pepe flats,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4567955,-0.3718043,,,
10601203538,The Little Corner B&B,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4754117,-0.3591765,,,https://the-little-corner-bb.negocio.site/
10685267737,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4728716,-0.3706501,,,
10916489688,NALU Boutique Rooms,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4704973,-0.3774452,,,
10938452005,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4554319,-0.3600763,,,
10948646065,Limin Hostel Capsules,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4640983,-0.3385774,,,
11096775405,Pensión Alicante,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4685421,-0.3759005,,,
11135133803,Cosmo Hotel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4727852,-0.377265,,,https://www.hotelcosmovalencia.com/
11161929994,One Shot Colon 46,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4692135,-0.3715243,,,
11199499437,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4714452,-0.3516874,,,
11207446137,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4717009,-0.3593707,,,
11215242137,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4711831,-0.3819945,,,
11380369402,Resa Patacona,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4848249,-0.3289654,,,https://resa.es/resarooms/resa-patacona/
11391753669,Apartamentos Navio,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4843444,-0.3876018,,,
11728224869,So De Mar,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4647497,-0.3302636,,,
11760647714,One Shot Mercat 09,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4720856,-0.3780993,,,https://www.hoteloneshotmercat09.com
11919577169,Casa del Patriarca,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4715916,-0.3730418,,,
11920132764,Cosy Rooms Bolsería,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4753243,-0.38025,,,
11939589848,Moontels,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4621909,-0.3723266,,,
12068913769,Cantagua hostel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4579597,-0.3700386,,,https://www.cantaguahostel.com/
12409573880,City Garden Bed and Breakfast,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4631152,-0.3713386,,,
12655530276,La Más Bonita,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4632141,-0.3304594,,,http://www.apartamentoslamasbonita.es/
12655671383,Saman Hotel Boutique,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4638761,-0.3436489,,,https://samanhotelboutique.com/
12695306901,Casa Bassa Hotel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4638867,-0.3232124,,,https://casabassa.com/
12698234447,Macflats Valencia Puerto,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4618313,-0.3337361,,,https://macflats.com/
12740906201,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4777094,-0.3804889,,,
12753843901,Numa Valencia La Xerea,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.474445,-0.3719936,,,https://numastays.com/de/locations/spain/valencia/ciutat-vella/la-xerea
12798378303,Central Rooms Valencia Downtown - Bruno Apartments CoLiving,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4639062,-0.3794356,,,
12803287701,BYPILLOW Sinfonía,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4850642,-0.3604218,,,https://bypillow.com
12862739301,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4488584,-0.4377936,,,
12923855746,Catalina Suites,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4727261,-0.3768899,,,
12923855747,Cosimo Hotel & Bar,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4729033,-0.3771503,,,
12951872982,Estimar Valencia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4715724,-0.3724302,4.0,,https://estimarhotels.com/valencia/estimar-valencia/
13014885701,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4728497,-0.3767206,,,
13045035001,Hostal Cosy Rooms Tapinaria,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4747834,-0.3764551,,,https://www.cosyrooms-tapineria.com/
13077968802,Aila II Boutique Hotel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.5111678,-0.4151845,,,https://ailahotelboutique.com/
13175627730,Caro Hotel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4759597,-0.3721665,,,
13188598001,Mythic Valencia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4829047,-0.3766935,,,https://www.mythichotel.es
13243128143,Baixos turístics,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4655871,-0.4291708,,,
13364963081,Baixos turístics,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4672714,-0.4245901,,,
13364963082,Baixos turístics,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4684192,-0.4273194,,,
13374657549,Baixos turístics,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4637396,-0.4317563,,,
13514950621,Apartamentos Mon Suites Jardín de Ayora,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.464874,-0.344595,,,
13577578642,rsoors,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4984956,-0.3772066,,,
13658284901,Hotel Blanq Gran Via,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4660669,-0.372604,,,https://www.blanqhotels.com/
13720479501,Arena Select,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4494702,-0.3621384,,,https://www.arenaselect.com/
13720487201,Arena Zone Hotel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4492982,-0.3624922,,,https://arenazonehotel.com/
13764358101,SleekLofts,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.44745,-0.333712,,,https://sleeklofts.com
13934898315,San Lorenzo Catedral,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4755019,-0.3775697,,,
13953595424,Suites Rooms Valencia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4632664,-0.3871439,,,
20418657,Novotel Valencia Lavant,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4799828,-0.3911634,4.0,,https://all.accor.com/hotel/C0F6/index.en.shtml
23761819,Meliá València,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4945737,-0.4010461,4.0,,
131157570,Kramer,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.480783,-0.393514,3.0,,https://www.hotelkramervalencia.com/
135675785,Parker The Urban Flats,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4718345,-0.3855492,,,https://www.valenciaflats.com/apartamentos/valenciaflats-apartamentos-baratos-dias-centro-valencia
143031541,Hotel Turia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.480238,-0.388526,,,
158721090,Eurostars Acteon,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4636323,-0.3479475,,,
159173130,Hotel València Oceanic,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4582913,-0.3478872,,,https://www.melia.com/es/hoteles/espana/valencia/hotel-valencia-oceanic-by-melia
159176841,Valencia Center,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4601979,-0.3494817,,,https://www.hotelescenter.es/hotel-valencia-center/
180052573,Hotel Olympia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.495762,-0.3533616,,,https://www.olympiahotelvalencia.com/
194349288,Barceló Valencia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4608919,-0.3526776,,,
278915464,SH Valencia Palace,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4675535,-0.3597023,,,http://hotel-valencia-palace.com/
337681682,AC Valencia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4588899,-0.3439767,,,https://www.espanol.marriott.com/hotels/travel/vlcva-ac-hotel-valencia/
366402915,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.455833,-0.363346,,,
405709076,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4578841,-0.3458431,,,
413044595,Hotel RH Sorolla Centro,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4681761,-0.3756778,,,https://www.hotelrhsorollacentro.com/
414803568,Hotel Puerta Serranos,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4792971,-0.3766869,,,https://myrhotels.com/hoteles/hotel-puerta-serranos/
414870785,Hotel Vincci Lys,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4684054,-0.3747617,4.0,,https://www.vinccilys.com
414870795,Palacio Santa Clara Autograph Collection,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4683972,-0.3741135,,,
422023489,Blanq Carmen Hotel,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4799747,-0.3774871,,,https://www.blanqhotels.com/carmen
440022011,Holiday Inn Express,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4512586,-0.3583553,,,https://www.ihg.com/holidayinnexpress/hotels/us/es/valencia/vlcsp/hoteldetail
479792678,NH Valencia Center,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.480825,-0.3872465,,,
490096383,Hotel Villacarlos,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4663731,-0.3552486,,,
493034791,Hotel & SPA Plaza Mercado,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4734487,-0.3775192,4.0,,https://myrhotels.com/hoteles/hotel-spa-plaza-mercado/
493775079,Hotel Vincci Mercat,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4720342,-0.3789898,4.0,,https://www.vinccimercat.com/
495706875,Only You Hotel Valencia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4713589,-0.3749195,,,
496335457,Soho Boutique Turia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4689251,-0.366316,,,https://www.sohohoteles.com/destinos/hotel-soho-boutique-turia-4-en-valencia/
539018769,Hostal Bonavista,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4328117,-0.4131635,,,
556325113,Unknown,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4884413,-0.3717081,,,
684374258,Petit Palace Ruzafa,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4627219,-0.3762178,3.0,,https://www.petitpalace.com/en/petit-palace-ruzafa/
684374351,Hotel Senator Parque Central,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.457602,-0.3754765,4.0,,
685628131,Silken Puerta Valencia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4683904,-0.3553734,4.0,,
688870953,Exe Rey Don Jaime,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4631981,-0.35643,4.0,,https://www.eurostarshotels.com/exe-rey-don-jaime.html
1053384501,Hotel Port Feria Valencia,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.5037962,-0.4235631,4.0,,https://www.porthotels.es/port-feria.html
1152960670,Sorolla Palace,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4956196,-0.4010801,,,https://www.hotelsorollapalace.com
1157685090,Malcom & Barret,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4507574,-0.3708578,,,
1221428204,Apartamentos Core Suites València,Valencia,Comunidad Valenciana,urban,65,accommodation,Alojamiento,39.4601347,-0.3497672,,,https://www.intur.com/core-suites-valencia/
